,주요증상,주소,질문제목,질문내용,답변내용
976,콧물,https://www.hidoc.co.kr/healthqna/view/C0000100211,"복통,갈비뼈,등,가슴통증","저희 아버지가 올해 67세이신데요얼마전부터 소화가잘안되시고 가슴가운데 통증이랑 오른쪽아랫배, 갈비뼈, 그 뒤쪽 등 통증이 있으시다고 하네요 병원가기전 걱정이서요  기침도 종종 하십니다 이런증상이 어떵경우 나타나는지요 참고로 현재 고지혈증약 복용중이십니다","안녕하세요? 하이닥 내과 상담의 오호준입니다. 소화기 질환 쪽으로는 역류성 식도염이 의심되는 상황입니다. 내과에 가셔서 상담후 약물 치료 및 내시경 필요 여부에 대해서 상의하시기 바랍니다. ====================================* 역류성 식도염, 위염의 증상은 무엇인가요?    <U+FEFF> - 신물 넘어오고, 트림하시고 <U+FEFF> - 속쓰림     <U+FEFF> - 소화불량 <U+FEFF> - 가스차는듯하고 더부룩함 <U+FEFF> - 음식을 먹어도 뭔가 안내려가는 듯한 증상 <U+FEFF> - 식사 때가 되어도 배가 안 고픈 증상 <U+FEFF> - 조금만 먹어도 배가 부른 증상.  <U+FEFF> - 미식거림      - 체하는 증상  <U+FEFF> - 가슴 통증, 식도 부위 따라 생기는 통증.  가슴이 타는 듯 하다.   => 이러한 증상 때문에, 응급실에 가시기도 합니다.   <U+FEFF>- 목에 뭔가 걸린것 같은 증상, 잔기침, 목소리 변화   => 이러한 증상 때문에, 이비인후과에 가시는 분들이 많으며,  역류성 후두염이 있다고 진단 받기도 합니다.  또한, 가래나 콧물 등이 없이 잔기침만 오랫동안 하시는 경우,  반드시 역류성 식도염을 의심해 보아야 합니다.   - 입냄새, 입이 건조하고 텁텁한 증상  => 치과에서 검진상 문제가 없는데도, 입냄새 등이 지속될 경우,  역류성 식도염을 의심해 보아야 합니다.   * 역류성 식도염, 위염의 원인은 무엇인가요?     <U+FEFF> - 식사하시고 눕고.    - 과식.  식사를 급하게 드시는 것.  <U+FEFF> - 기름지고 밀가루 음식.     <U+FEFF> - 운동 부족.  - 복부 비만     <U+FEFF> - 맵고 짠 음식.  <U+FEFF> - 식사 불규칙.  식사를 거르는 습관.  <U+FEFF> - 생활 불규칙.       <U+FEFF> - 수면 충분치 못하고 불규칙.  <U+FEFF> - 술.       <U+FEFF> - 담배.     <U+FEFF>  - 스트레스.  예민하신 성격.    <U+FEFF> - 커피, 녹차, 홍차, 탄산음료, 초코렡 같은 카페인 포함 식이.  - 진통 소염제* 역류성 식도염은 어떻게 치료해야 하나요?   <U+FEFF> - 우선, 원인이 되는 사항이 있으시다면,  <U+FEFF> 원인이 되는 생활 습관, 식습관 개선이 가장 중요합니다.   그 이유는 약물 치료를 하고 난 뒤에도, 생활 습관, 식습관이 교정되지 않으면 <U+FEFF> 재발을 잘 하기 때문입니다. - 약물 치료는   초기 역류성 식도염 및 증상이 심하지 않을 경우,  <U+FEFF> - 3주 간 시작을 하고 난뒤, <U+FEFF> - 증상이 남아 있을 경우, 2-3개월 간 약물 치료를 합니다.    내시경상 ""진행한 역류성 식도염 소견""을 보이거나<U+FEFF>심한 증상 또는  ""흉통, 목 이물감, 잔기침, 입냄새"" 의 증상이 있을 경우 <U+FEFF> - 3개월 이상의 약물 치료를 요합니다. <U+FEFF>  역류성 식도염은 재발을 아주 많기 때문에,   (6개월 이내 75%가 재발) <U+FEFF> 저용량의 약물을 지속적으로 복용하는 유지요법을 고려하기도 합니다.  감사합니다. <U+FEFF>"
977,콧물,https://www.hidoc.co.kr/healthqna/view/C0000046101,장염인줄 알았는데.. 신종플루 의심이 되서요..,"네살 아이가 목요일 아침부터 구토를 시작으로 물만 먹어도 구토를 하더라구요장염이 의심되서 병원가서 장염약을 타와서 먹는데 목욜 오후부터는 구토 거의 없이(아주 조금 두번) 계속 어지럽다며 누워만 있고 완전 무기력하게 아무것도 하지 않더라구요(tv시청조차도) 설사도 하다가 열이 나기 시작해서(금요일오후부터)계속 해열제를 먹여 열을 떨어 트렸는데,, 열이나니 더 기운없이 쳐져 있기만 하고 꼼작도 않고 있고 밥은 안먹고 물만 계속 받아 먹었습니다 하루하고 반나절을 열과 씨름하더니 해열제를 먹고 결국은 열이 내렸고 열이 내리면서 설사도 거의 잦아 들었습니다. 그렇게 토요일부터 조금씩 호전되어서 완벽은 아니지만 어느정도 컨디션을 회복한게 일요일 오전이였어요..지사제와 위.장항균제를 먹고 가루약을 먹고 해열제만으로 버텨내긴 했는데...화요일날 같이 놀았던 아이가 신종플루 양성이 나왔더라구요그 아이랑 이틀 정도 차이로 열이 나고 아펐던 거라(잠복기를 거친게 아닌가 생각).. 그냥 장염이려니 생각했는데.. 신종플루일수도 있었겠단 생각이 들어서요어제부턴(월요일) 친구들과도 잘놀고 완벽하진 않지만 대부분의 신체활동을 소화하더라구요..장염이라기엔 너무 금방 회복이 되어서 (예전에 장염 걸렸을때는 입원하고 치료하는데 일주일 이상 걸렸거든요) 신종플루가 오히려 감기보다도 가볍게 지나가기도 한다기에 궁금해서 문의 해봅니다.답변 미리 감사드려요~~~ ^^","안녕하세요. 하이닥 가정의학과 상담의 고완규 입니다. 
현재 미열, 구역감, 오한, 설사, 구토 등의 증상을 주호소로 신종플루가 의심되어 문의 주셨네요.  
소아의 경우 겨울 철에 유행하는 로타바이러스 감염 등이 감염되면 상기와 같은 증상이 흔히 있습니다.  신종플루는 아닌것 같지만 증상만으로 장담할수는 없지요. 그러나 아무리 의사라 한들 증상만으로 그렇다 아니다 라는 확진은 내릴 수 없습니다.  서면상으로는 정확이 파악하기 어려우니 진료를 받아 보시는 것이좋겠습니다.  더군다나 고열이 있으면 신종풀루에 대한 검사를 받아보시는 것이 좋을 것으로 사료됩니다. 
꼭 37. 8 이상인 경우만 의심하는 것이 아니고 그 이하의 열도 얼마든지 가능성이 있습니다. 
최근 보고에 의하면 30 % 의 신종플루 환자는 전혀 열이 없었다고도 하니 증상만 갖고는 진단에 무리가 있습니다. 
신종 인플루엔자에 대해 아래 내용을 참고 하시기 바랍니다. 
신종 인플루엔자의 증상은 계절 인플루엔자 증상과 크게 다르지 않습니다.  증상은 발열, 무력감, 콧물, 인후통, 식욕 부진, 기침 등과 함께 드물지만 오심, 설사와 구토 증상이 함께 나타나기도 합니다. 
신종 인플루엔자 유행 지역의 여행력이나 감염환자와의 접촉력이있다면지역보건소에 연락하여 상담 받으시기 바라며 이외의 경우라면 증상을 야기할 수 있는 다른 여러 가지 원인 질환이 있을 수 있으니 원인질환을 찾는 것도 중요합니다. 

정부는 시도구군별 지역별로 신종플루 거점병원을 구축하여 지역보건소와 협조체계를 갖추고 지역 요양기관들과의 긴밀한 협조속에서 정상가동 중에 있으니 너무 걱정은 마시기 바라며 신종풀루를가 의심되면 바이러스PCR 증폭검사 등을 통해 확진을 하게 되는데 바로 결과가 나오는 것은아니며 3-5일 정도의 시간이 소요됩니다. 

결과를 기다리는 동안 임상증상만으로도 진료 하에 조기에 타미풀루 처방이가능하니 거점병원 진료를 받으시면 되겠습니다.  참고로 신종플루 백신도 계약 체결이 성공되고 또 국내에서도 세계유일하게 생산이 가능하게 되어 12월중에는플루백신을 맞을 수 있을 것으로 예상됩니다. 
일반적인 신종플루 인플루엔자의 예방법은 재채기를 할 경우에는 입을 가리고,,N 95 이상급인 신종플루 마스크를 쓰고 화장지로 입과 코를 가리고, 플루 전문 세정제를 구입하셔서손을 자주 씻고, 손으로 눈, 코, 입을 만지는 것을 피하며, 사람이 많은 곳을 피하는 것이 좋고 발열이나 호흡기 증상 등이 있는 사람과는 접촉을 피하시는 게 좋습니다. 
증상만으론 알기 어려우니 속히가까운 거점 병원에서의 진료를권해 드립니다. 
문의에 도움이 되었기를 바랍니다.  감사합니다. <!- 출처 ->"
978,콧물,https://www.hidoc.co.kr/healthqna/view/C0000045169,대장암인지 증상좀 봐주세요 ,- 상담내용 : 선생님 .. 질문 한개만 하겟읍니다. 제가 요즘들어서 새벽일을 하다보니 밤늦게 뭐 만이 먹고  식습관이 만이 바뀌고 그래요 ....거의 항상 기름진 음식만 먹고 패스트 푸드만 먹고 .....그러다보니 언젠가 부터 배가 항상 무거운 느낌이 들고 대변을 볼떄 매일 쉬원하게 못 보고 보다가 만 느낌으로 나오고....오른쪽 아래쪽 배에 가끔 만지면 아픈 느낌도 잇고방구가 좀 자주 나오고 그럽니다.. .  뭐 다른 증상 같은것은 업고 설사나 대변에서 피 같은것도 업고 빈혈 구토 이런것 아무것도 업음니다.... 이거는 뭐 어떤 증상 인지 좀 알수 잇을까요 ..??,"안녕하세요. 님과 같은 경우를 과민성 대장 증후군이라고 합니다.  
대표적인 증상으로는 다음과 같은 것들이 있지요.  
1.  복부 팽만감 : 많은 분들이 가스가 찼다.  혹은 빵빵하게 불러 올라서 답답하다고 표현 하십니다. 
2.  복통 : 참을 수 없을 정도의 심한 통증은 아니지만, 걱정스럽고 의문스러울 정도의 통증이며 주로, 좌하복부가 가장 흔한 통증부위입니다. 
3.  설사나 변비 : 주로 묽은 변을 보게 되지만, 변비였다가 설사이기를 반복하는 경우도 있습니다. 
4.  잔변감이나 급변감 : 변을 보고 나서도 바로 화장실을 가야할 것 같은 느낌이 들거나, 배변의를 느끼게 되면 바로 화장실에 가지 않으면 실수할 것 같은 느낌이 듭니다.  하지만, 실제로 실수하는 경우는 없습니다. 
5.  점액변 : 변에 맑은 콧물 같은 점액이 묻어 있기도 합니다. 
또한, 몇가지 특징이 있는데요. 
1.  위와 같은 증상으로 불편을 겪고는 있으나, 대장에는 동일 증상을 유발할 만한 어떠한 기질적인 질환 즉, 암이나 염증 혹은 용종등 질병은 존재하지 않습니다. 
2.  거의 대부분이 젊고 활동기의 연령입니다. 
3.  남성보다 여성이 3-4배 정도 많으며, 전 인류의 30 % 이상이 비슷한 증상으로 불편을 겪고 있다고 합니다. 
그럼, 왜 그런 불편이 초래될까요? 
그것은 대장을 구성하고 있는 장근육의 이상 운동에 있습니다.  다시 말하자면 대장근육이 정상에 비하여 너무 빠르거나 느리게, 혹은 강하거나 약하게 운동을 함으로써 표현되는 증상들입니다.  너무 강하거나 빠르게 운동하면 복통이나 설사로 표현되고, 느리거나 약하게 운동하면 변비나 가스참등으로 표현되는 현상입니다.  
이런 운동력의 변화는 여러 가지 요인에 의하여 시작됩니다.  가장 흔한 원인으로는 술이나 찬우유, 맵고 짠음식이나, 향신료가 많은 음식, 카페인, 밀까루, 치즈, 탄산음료 등이 있고요.  스트레스도 굉장히 중요한 요인으로 작용합니다.  
진단은 어떻게 할까요?
처음 시작되는 증상이거나, 그리 오래되지 않은 증상이라면 약물치료(항콜린제와 증상완화제)를 하면서 장운동의 정상화를 꾀하여 봅니다.  하지만, 증상이 매우 심하거나 너무 오랫동안 같은 불편으로 고생하고 있는 사람이라면 반드시 동일 증상을 유발할 만한 대장의 질병이 있지는 않는지에 대하여 대장내시경 등을 이용하여 진단목적의 검사를 받으신 후 이상이 없음을 확인하는 것으로 확진을 하게 됩니다. 
님의 경우는 질문의 내용으로 유추컨데 대장의 염증성 질환이나 암보다는 과민성대장일 가능성이 큰 것은 사실입니다.  그러나, , 대장내시경을 통하여 질병의 유무에 대한 확인이 필요한 시점입니다. 
이해가 되었으면 합니다.  늘 건강하시고, 행복하세요. "
979,콧물,https://www.hidoc.co.kr/healthqna/view/C0000036353,대장암이 아닐지 걱정됩니다.,"- 성별 :여- 혈압 :- 키/체중 : 160cm / 55kg- 가족력(가족, 친척의 건강, 질환 등) : 아버님 갑상선- 과거병력 : 미주신경성실신- 상담과 관련된 주요 증상, 의심 질환명 : 대장암- 상담내용 :안녕하세요- 저는 22살입니다. 저는 평소에 식습관이 야채를 잘 섭취하지 않는식습관을 가지고 있습니다. 고기나 밀가루 위주의 식습관이구요한동안 변비였다가 또 한동안은 정상변이였다가뜸하게 설사를 합니다설사를 할때는배가 아프구요.요 한달간 가만히 있을때는통증이 전혀 없다가 아랫배를 꾹 누르면 통증이있습니다.장염을 의심해서 약을 일주일 먹었지만 효과가 없구요. 가스가 계속 차구가스가 자주 나옵니다. 최근 배꼽왼쪽부분이 같이 아프고 아랫배를 꾹 누르면가슴부근까지 통증이 이어집니다. 혹여나대장암이 전이되는건 아닌가겁이나서 상담합니다. 요새 피곤하고 밤을 많이 새는 일이 있는데 신경성일가능성이 있나요? 대장암 증상에 대해 궁금합니다. 대장내시경을 한번 받아보는 것이 좋을까요?나이가 어린데 그동안의 식습관과 연관하여 대장암일까 겁이나서상담드려요..","안녕하세요? 하이닥 대장항문외과 상담의 김상석 입니다. 상쾌한 아침입니다. 님과 같은 경우를 과민성 대장 증후군이라고 합니다.  
대표적인 증상으로는 다음과 같은 것들이 있지요.  
1.  복부 팽만감 : 많은 분들이 가스가 찼다.  혹은 빵빵하게 불러 올라서 답답하다고 표현 하십니다. 
2.  복통 : 참을 수 없을 정도의 심한 통증은 아니지만, 걱정스럽고 의문스러울 정도의 통증이며 주로, 좌하복부가 가장 흔한 통증부위입니다. 
3.  설사나 변비 : 주로 묽은 변을 보게 되지만, 변비였다가 설사이기를 반복하는 경우도 있습니다. 
4.  잔변감이나 급변감 : 변을 보고 나서도 바로 화장실을 가야할 것 같은 느낌이 들거나, 배변의를 느끼게 되면 바로 화장실에 가지 않으면 실수할 것 같은 느낌이 듭니다.  하지만, 실제로 실수하는 경우는 없습니다. 
5.  점액변 : 변에 맑은 콧물 같은 점액이 묻어 있기도 합니다. 

또한, 몇가지 특징이 있는데요. 
1.  위와 같은 증상으로 불편을 겪고는 있으나, 대장에는 동일 증상을 유발할 만한 어떠한 기질적인 질환 즉, 암이나 염증 혹은 용종등 질병은 존재하지 않습니다. 
2.  거의 대부분이 젊고 활동기의 연령입니다. 
3.  남성보다 여성이 3-4배 정도 많으며, 전 인류의 30 % 이상이 비슷한 증상으로 불편을 겪고 있다고 합니다. 

그럼, 왜 그런 불편이 초래될까요? 
그것은 대장을 구성하고 있는 장근육의 이상 운동에 있습니다.  다시 말하자면 대장근육이 정상에 비하여 너무 빠르거나 느리게, 혹은 강하거나 약하게 운동을 함으로써 표현되는 증상들입니다.  너무 강하거나 빠르게 운동하면 복통이나 설사로 표현되고, 느리거나 약하게 운동하면 변비나 가스참등으로 표현되는 현상입니다.  
이런 운동력의 변화는 여러 가지 요인에 의하여 시작됩니다.  가장 흔한 원인으로는 술이나 찬우유, 맵고 짠음식이나, 향신료가 많은 음식, 카페인, 밀까루, 치즈, 탄산음료 등이 있고요.  스트레스도 굉장히 중요한 요인으로 작용합니다.  

진단은 어떻게 할까요?
처음 시작되는 증상이거나, 그리 오래되지 않은 증상이라면 약물치료(항콜린제와 증상완화제)를 하면서 장운동의 정상화를 꾀하여 봅니다.  하지만, 증상이 매우 심하거나 너무 오랫동안 같은 불편으로 고생하고 있는 사람이라면 반드시 동일 증상을 유발할 만한 대장의 질병이 있지는 않는지에 대하여 대장내시경 등을 이용하여 진단목적의 검사를 받으신 후 이상이 없음을 확인하는 것으로 확진을 하게 됩니다. 

이해가 되었으면 합니다.  늘 건강하시고, 행복하세요. "
980,콧물,https://www.hidoc.co.kr/healthqna/view/C0000033345,"잦은설사, ","- 성별 : 남- 혈압 : 모름- 키/체중 : 177cm / 68kg- 가족력(가족, 친척의 건강, 질환 등) : 대장에 관한건 없음- 과거병력 : 입원해본적 없음- 상담과 관련된 주요 증상, 의심 질환명 : 설사- 상담내용 : 치킨 ,햄버거 피자 , 군만두 등 이렇게 기름진 것만 먹으면그날 안에 설사를 해버립니다.항상 설사를 하는건 아니지만 변비도 심해서배변물이 동글동긍하게 나오구요1일에 한번 싼적이 별로 없는것 같아요그래도 변비는 그럴 때도 있고 안그럴 때도 있으니 둘째치고기름진 거 먹고 나서(특히 패스트푸드)거의 설사했던 듯 해요.원래 그랬다가 얼마 전엔 좀 덜하다 싶더니엊그제는 튀김을 좀 많이 먹었는데요.배가 1시간동안 아팠는데 배설이 안되고 정말 미치도록 아프기만 했는데 체한끼도 약간 있어서 바늘로 따고 매실먹으니깐1시간후에. 설사가 주루루룩 나오더군요피같은건 없었지만 자주 설사를 하니 여간 귀찮은게 아니에요왜 기름진것만 먹으면 자꾸 설사를 하는거죠?","안녕하세요? 하이닥 대장항문외과 상담의 김상석 입니다. 님과 같은 경우를 과민성 대장 증후군이라고 합니다.  
대표적인 증상으로는 다음과 같은 것들이 있지요.  
1.  복부 팽만감 : 많은 분들이 가스가 찼다.  혹은 빵빵하게 불러 올라서 답답하다고 표현 하십니다. 
2.  복통 : 참을 수 없을 정도의 심한 통증은 아니지만, 걱정스럽고 의문스러울 정도의 통증이며 주로, 좌하복부가 가장 흔한 통증부위입니다. 
3.  설사나 변비 : 주로 묽은 변을 보게 되지만, 변비였다가 설사이기를 반복하는 경우도 있습니다. 
4.  잔변감이나 급변감 : 변을 보고 나서도 바로 화장실을 가야할 것 같은 느낌이 들거나, 배변의를 느끼게 되면 바로 화장실에 가지 않으면 실수할 것 같은 느낌이 듭니다.  하지만, 실제로 실수하는 경우는 없습니다. 
5.  점액변 : 변에 맑은 콧물 같은 점액이 묻어 있기도 합니다. 

또한, 몇가지 특징이 있는데요. 
1.  위와 같은 증상으로 불편을 겪고는 있으나, 대장에는 동일 증상을 유발할 만한 어떠한 기질적인 질환 즉, 암이나 염증 혹은 용종등 질병은 존재하지 않습니다. 
2.  거의 대부분이 젊고 활동기의 연령입니다. 
3.  남성보다 여성이 3-4배 정도 많으며, 전 인류의 30 % 이상이 비슷한 증상으로 불편을 겪고 있다고 합니다. 

그럼, 왜 그런 불편이 초래될까요? 
그것은 대장을 구성하고 있는 장근육의 이상 운동에 있습니다.  다시 말하자면 대장근육이 정상에 비하여 너무 빠르거나 느리게, 혹은 강하거나 약하게 운동을 함으로써 표현되는 증상들입니다.  너무 강하거나 빠르게 운동하면 복통이나 설사로 표현되고, 느리거나 약하게 운동하면 변비나 가스참등으로 표현되는 현상입니다.  
이런 운동력의 변화는 여러 가지 요인에 의하여 시작됩니다.  가장 흔한 원인으로는 술이나 찬우유, 맵고 짠음식이나, 향신료가 많은 음식, 카페인, 밀까루, 치즈, 탄산음료 등이 있고요.  스트레스도 굉장히 중요한 요인으로 작용합니다.  

진단은 어떻게 할까요?
처음 시작되는 증상이거나, 그리 오래되지 않은 증상이라면 약물치료(항콜린제와 증상완화제)를 하면서 장운동의 정상화를 꾀하여 봅니다.  하지만, 증상이 매우 심하거나 너무 오랫동안 같은 불편으로 고생하고 있는 사람이라면 반드시 동일 증상을 유발할 만한 대장의 질병이 있지는 않는지에 대하여 대장내시경 등을 이용하여 진단목적의 검사를 받으신 후 이상이 없음을 확인하는 것으로 확진을 하게 됩니다. 
불편하고 귀찮으시겠지만, 가까운 소화기내과나 대장항문과를 방문하시어 상담 및 적절한 치료 혹은 검사를 받아 보시기를 권유드립니다. 이해가 되었으면 합니다.  늘 건강하시고, 행복하세요. "
981,콧물,https://www.hidoc.co.kr/healthqna/view/C0000472954,필러녹이다 필러이동?,안녀하세요1년 전 턱피러 히알루론산으로2cc맞은 사람입니다어제 턱필러를 녹이는주사를 맞았는데요턱에 약이 잘 퍼지게 마사지를 권유받아서조물조물 하다가 1시간쯤 지나서 친구가 보더니턱이 네모라고하더라구요 필러가 꺼져서그런가 하고 거우을보니사진처럼 되어있었습니다너무 놀라서 병원에 전화하니 콧물약을 먹으라더군요그래서 넓어진 턱을 감싸서 필러를 몰딩하는 느낌으로 다시 눌러주면서콧물약을 먹고 자고나니 이렇게 되어있습니다아무래도 제 본 모습보다 턱이 확연히 네모로 넓어졌는데필러 녹이는 주사를 맞고 말랑해진 필러들이마사지하면서 옆으로퍼진게 아닌가요?성형외과 실장님과 몇몇 지식인 답변하신 의사분들은녹이는 주사가 이동시키진 않는다는데강하게 2시간여동안 하였고 녹이는 주사를 맞아서 상대적으로이동가능하게 변한 필러가 이동한게 아닌가 의심이 됩니ㅏㄷ너무너무 놀라고 속상해서 질문 올려봅니다,"안녕하세요.  하이닥 성형외과 상담의 김종석입니다. HA 필러를 녹이는 hyaluronidase 라는 성분의 주사를 맞게 되면 필러가 분해되어 흡수 및 배출되는 과정을 거칩니다.  그 과정에서 필러가 모여있던 부분의 모양이 변하게 되어 상대적으로 주변 윤곽의 변화가 되었다고 느낄수는 있으나, 녹은 필러가 턱끝에서 양쪽 턱선으로 이동할 정도로 턱 안쪽 조직의 공간이 느슨하지 않습니다.  먼 부위까지 이동하게 되는경우는많지 않으나, 혹시 이전에 그 부위에도 필러가 들어갔을수도 있으니 녹이는 주사를 추가로 맞는게 필요할수도 있습니다. 감사합니다. "
982,콧물,https://www.hidoc.co.kr/healthqna/view/C0000472830,후비루증상,"안녕하세요약 보름 전 상악사랑니를 발치했습니다.  아침에 콧물이 차고 발치부위로 고름이 흘러내려 상악동천공이 의심된다는 소견이 있었습니다. 이후 염증세척&봉합을 통해 증상이 개선되었습니다 현재 실은 제거했구요그런데 5일 전 운동을하다 고개를 숙이며 발치부위에 갑자기 압력이 느껴져 다시 병원을 방문했고 이상없다는 이야길 들었습니다. 그날 밤 밤새 짠물이 발치부위에서 흐르고 다음날부터 콧물이 차는 증상이 계속됐습니다.해외여행 중이라 급히 근처 치과를 찾았고 엑스레이 확인결과 천공은 막힌상태고 염증은 없다합니다 그라나 현재 여전히 후비루, 눈 및 얼굴 통증, 상악어금니통증등이 있습니다. 특히 물을 마시면 코뒤로 넘어가는 느낌이 심해집니다1. 천공이 막혔는데도 물을 마신 후 코뒤로 넘어갈 수 있나요? 2. 나졸스프레이를 샀는데 도움 증상개선에 도움이 될까요?3. 항생제가 필요할까요? 구매는 가능합니다.4. 2주가량 여행이  남은 상태입니다. 개선을 위해 제가 할 수있는 방법이 있다면 알려주세요.","안녕하세요.  하이닥 이비인후과 상담의 윤병기입니다. 1.  비염이 있더라도 후비루 증상은 생길 수 있습니다.  단, 말씀하시는 증상이 후비루가 아니라 물을마시고 나서 코로 올라가는 증상이라면 이것은 후비루가 아니니, 현재 받은 시술과는 무관할 것 같습니다.  2.  만약 비염 증상이라면 코스프레이가 증상에 도움이 될 수 도 있습니다.  3.  항생제 여부는 방사선상 여부 이상이 있거나, 축농증일 경우에는 도움이 될 수 있습니다만, 병원에서 이상이 없다고 했다면, 큰 도움이 안될 수 있습니다.  4.  가능하다면 부비동 CT 를 찍어서 부비동염의 여부를 확인해 보고 이비인후과 전문의의 진료를 받아보시는거이 최선의 방법입니다.  웹상으로는 큰 도움을 드리기가 어려운게 현실이고, 또 증상만으로 치료 방향을 결정해야하길래 한계가 있을 수 밖에 없습니다.  이비인후과 전문의가 비내시경으로 코와 부비동을 확인해보고 나서 약물치료 여부를 결정 받으시는 것이 가장 좋을 듯 합니다. "
983,콧물,https://www.hidoc.co.kr/healthqna/view/C0000457185,숨이 잘 안쉬어집니다. 비염때문일까요?,"안녕하세요, 22살 여자입니다.원래 알레르기성 비염이 있었는데 심하진 않았는데요,최근 2달 전에 독감이 와서 1달동안 앓았습니다.지금은 독감증세가 없습니다만, 그 이후부터 틈만 나면 갑자기 숨이 안쉬어지는 증상이 생겼습니다.정확히는 갑자기 코랑 기도가 막히는 느낌이 들면서 가슴이 답답하기를 5~10분정도 지속되는것 같습니다. 최근들어서 그 빈도가 늘어났고 생활의 지장을 느끼고 있습니다. 보통 콧물이나 고름이 차서 코가 막히는 거면 비염이구나 하고 치료를 받을텐데, 문제는 콧물이 하나도 안난다는 겁니다. 오히려 코 속이 건조해요. 나잘 스프레이를 써봐도 전혀 차도가 없습니다. 가습기를 틀고 공기정화를 해도 진전이 없어요.이 증상을 끝내고 싶은데, 도무지 원인을 모르겠습니다. 원인과 해결방법을 알고 싶어요.+) 평소 몸에 열이 많고 스트레스를 많이 받고 사는데 이 또한 증상과 관련이 있는지 알고 싶습니다.","안녕하세요, 하이닥  상담의 김지우 입니다.  기관지 연축 때문일 가능성이 높아요.  기관자 확장제를 드셔보세요. 감사합니다. "
984,콧물,https://www.hidoc.co.kr/healthqna/view/C0000349376,1월30일 감기증상으로 이비인후과에 갔습니다.두통과  ...,"1월30일 감기증상으로 이비인후과에 갔습니다.두통과 오한, 몸살이 심하고 추가적으로 콧물과 인후통이 약간 있었습니다.열은 없어서 독감검사는 하지 않았고 하루치 약처방 받았고 다음날 (31일)에도 증상은 동일했으나 열은 없어서 독감검사 없이 3일치 약처방 받았습니다. 그리고 나아진것 없이 같은 증상에 기침과 가래까지 추가되어서 또 병원가서 4일치 처방받고, 약 다 먹음 또 가고.. 반복.. 그런데.. 오늘(2월13일)까지 나아지질 않고 있습니다.병원에선 열이 없어서 독감은 아니고, 열이 없는 독감일수도 있지만 혹 독감이었도 이정도 약 먹었음 지금쯤 나아졌을 거라는데..제일 힘든건 오한입니다. 실내에 있는데도 너무 추워서 떨릴정도 입니다.종종 두통도 있고 콧물도 줄줄 흐르고 병원에서 목은 계속 부어있다고 했습니다.목도 좀 아픈편이지만 기침과 가래는 전보다는 약해졌습니다.일주일치 약을 받아왔는데 이번 연휴기간동안 먹어보고 그래도 나아진게 없다면 혈액검사 해 보자고 하는데..대체 왜 이러는 걸까요??","안녕하세요, 하이닥 흉부외과 상담의 김대연 입니다. 현재의 증상으로는 이비인후과 진료를 받으시면서 경과를 지켜 보셔야 겠네요. 치료 받는 병원의 선생님과 상의하세요. 감사합니다. "
985,콧물,https://www.hidoc.co.kr/healthqna/view/C0000329775,기침가래가 오래 가요,"12월 26일 몸살, 콧물 및 목 부음으로 이비인후과에 갔었구요 그 때는 기침이 별로 없었습니다27일께쯤 잘 때도 기침이 좀 심했었어서 30일에 다시 같은 병원에 가서 진료 받았습니다원장님께선 독해서 15일 정도 간다고 하셨어서약도 잘 챙겨 먹고 따뜻한 물도 많이 마셨습니다근데 지금 거의 일주일째 별로 나아진 것이 없는 것 같아 질문 드려요기침할 때 흉부쪽은 안아프고 목이 간지러워서 하는 느낌이구요열도 없고 콧물은 조금 있어요가래는 기침하고서 거의 뱉는데 주로 투명하고 노란색일때도 있습니다이 증상이 독감일까요?2017년 여름에 했던 잠복결핵검사에서는 이상 없다고 나왔는데 혹시 제가 결핵일 가능성이 있는지 궁금하고만약 있다면 (호흡기내과 선생님께 질문 드리긴 합니다만) 어느 과에서 진료를 봐야하는지 알고 싶습니다","안녕하세요, 하이닥 흉부외과 상담의 김대연 입니다. 현재의 증상이 결핵으로 진단 하기에는 충분한 증상이라고 보긴 어렵습니다. 정확한 진단을 위해서는 흉부엑스레이와 객담검사를 받아 보세요. 검사 결과에 따라 치료를 결정 하시면 되겠습니다. 감사합니다. "
